55.152725	26.834925	7.246070	-6.102125	0.053140	-0.648151	-0.117863	0.752336	0.001507
55.184723	26.858927	10.432317	-3.442858	0.035289	-0.650769	-0.118134	0.750030	0.001507
55.192726	26.858927	11.229259	-3.442858	0.044433	-0.651371	-0.118200	0.749496	0.001507
55.192726	26.850925	11.230042	-4.329281	0.091551	-0.651287	-0.118198	0.749569	0.001507
55.184723	26.850925	10.433046	-4.329281	0.073450	-0.650690	-0.118132	0.750098	0.001507
55.200726	26.858927	12.026199	-3.442858	0.060965	-0.651940	-0.118263	0.748991	0.001507
55.208725	26.858927	12.823140	-3.442858	0.079534	-0.652543	-0.118330	0.748456	0.001507
55.208725	26.850925	12.824037	-4.329281	0.134279	-0.652458	-0.118328	0.748530	0.001507
55.200726	26.850925	12.027040	-4.329281	0.114248	-0.651864	-0.118262	0.749058	0.001507
55.200726	26.842926	12.027880	-5.215703	0.153430	-0.651782	-0.118261	0.749129	0.001507
55.208725	26.842926	12.824932	-5.215703	0.168955	-0.652446	-0.118335	0.748539	0.001507
55.208725	26.834925	12.825827	-6.102125	0.168359	-0.652316	-0.118328	0.748654	0.001507
55.200726	26.834925	12.028719	-6.102125	0.156983	-0.651724	-0.118262	0.749180	0.001507
55.184723	26.842926	10.433774	-5.215703	0.116575	-0.650618	-0.118132	0.750161	0.001507
55.192726	26.842926	11.230827	-5.215703	0.141960	-0.651214	-0.118198	0.749633	0.001507
55.192726	26.834925	11.231611	-6.102125	0.140013	-0.651121	-0.118195	0.749714	0.001507
55.184723	26.834925	10.434503	-6.102125	0.117120	-0.650514	-0.118127	0.750252	0.001507
55.184723	26.826925	10.435231	-6.988545	0.117642	-0.650393	-0.118118	0.750358	0.001507
55.192726	26.826925	11.232395	-6.988545	0.135049	-0.651011	-0.118187	0.749811	0.001507
55.192726	26.818924	11.233178	-7.874964	0.127774	-0.650868	-0.118174	0.749937	0.001507
55.184723	26.818924	10.435959	-7.874964	0.114546	-0.650260	-0.118106	0.750475	0.001507
55.200726	26.826925	12.029558	-6.988545	0.151006	-0.651595	-0.118252	0.749294	0.001507
55.208725	26.826925	12.826722	-6.988545	0.168231	-0.652160	-0.118315	0.748792	0.001507
55.208725	26.818924	12.827617	-7.874964	0.155179	-0.652046	-0.118305	0.748892	0.001507
55.200726	26.818924	12.030397	-7.874964	0.141420	-0.651447	-0.118238	0.749425	0.001507
55.200726	26.810925	12.031237	-8.761383	0.116041	-0.651286	-0.118223	0.749567	0.001507
55.208725	26.810925	12.828511	-8.761383	0.128789	-0.651863	-0.118287	0.749054	0.001507
55.208725	26.802923	12.829406	-9.647799	0.102457	-0.651745	-0.118276	0.749159	0.001507
55.200726	26.802923	12.032075	-9.647799	0.088515	-0.651143	-0.118209	0.749693	0.001507
55.184723	26.810925	10.436687	-8.761383	0.099118	-0.650113	-0.118092	0.750605	0.001507
55.192726	26.810925	11.233962	-8.761383	0.106666	-0.650718	-0.118160	0.750070	0.001507
55.192726	26.802923	11.234745	-9.647799	0.071188	-0.650596	-0.118148	0.750177	0.001507
55.184723	26.802923	10.437414	-9.647799	0.076292	-0.649954	-0.118077	0.750745	0.001507
55.152725	26.826925	7.246575	-6.988545	0.065972	-0.648083	-0.117859	0.752395	0.001507
55.160725	26.826925	8.043739	-6.988545	0.074793	-0.648617	-0.117919	0.751925	0.001507
55.160725	26.818924	8.044300	-7.874964	0.078154	-0.648471	-0.117906	0.752053	0.001507
55.152725	26.818924	7.247081	-7.874964	0.068994	-0.647876	-0.117839	0.752576	0.001507
55.168724	26.826925	8.840903	-6.988545	0.083434	-0.649246	-0.117990	0.751371	0.001507
55.176723	26.826925	9.638067	-6.988545	0.096899	-0.649802	-0.118052	0.750880	0.001507
55.176723	26.818924	9.638740	-7.874964	0.099931	-0.649687	-0.118042	0.750981	0.001507
55.168724	26.818924	8.841520	-7.874964	0.086025	-0.649115	-0.117978	0.751486	0.001507
55.168724	26.810925	8.842136	-8.761383	0.080550	-0.648936	-0.117961	0.751643	0.001507
55.176723	26.810925	9.639412	-8.761383	0.090039	-0.649526	-0.118027	0.751123	0.001507
55.176723	26.802923	9.640083	-9.647799	0.067860	-0.649385	-0.118014	0.751247	0.001507
55.168724	26.802923	8.842753	-9.647799	0.059975	-0.648800	-0.117948	0.751762	0.001507
55.152725	26.810925	7.247586	-8.761383	0.065817	-0.647742	-0.117827	0.752694	0.001507
